"Varianten-ID","Name 1","Produkttyp","Farbe","Kompatibel zu","Variantenbeschreibung","Enthält","Kapazität","Patronen Nr"
51140,"Kompatibel Druckerpatrone Epson T1292 cyan","Tintenpatrone","Cyan","Epson Stylus Office B 42 WD<br>Epson Stylus Office BX 305 F<br>Epson Stylus Office BX 305 FW<br>Epson Stylus Office BX 305 FW Plus<br>Epson Stylus Office BX 320 FW<br>Epson Stylus Office BX 525 WD<br>Epson Stylus Office BX 535 WD<br>Epson Stylus Office BX 625 FWD<br>Epson Stylus Office BX 630 FW<br>Epson Stylus Office BX 630 Series<br>Epson Stylus Office BX 635 FWD<br>Epson Stylus Office BX 925 FWD<br>Epson Stylus Office BX 935 FWD<br>Epson Stylus SX 230 Stylus SX 230<br>Epson Stylus SX 235 Stylus SX 235<br>Epson Stylus SX 235 W<br>Epson Stylus SX 420 Series<br>Epson Stylus SX 420 W<br>Epson Stylus SX 425 W<br>Epson Stylus SX 430 Series<br>Epson Stylus SX 430 W<br>Epson Stylus SX 435 W<br>Epson Stylus SX 438 W<br>Epson Stylus SX 440 Series<br>Epson Stylus SX 440 W<br>Epson Stylus SX 445 W<br>Epson Stylus SX 525 WD<br>Epson Stylus SX 535 WD<br>Epson Stylus SX 620 FW<br>Epson WorkForce 525 WorkForce 525<br>Epson WorkForce 630 WorkForce 630<br>Epson WorkForce WF-3010 DW<br>Epson WorkForce WF-3500 Series<br>Epson WorkForce WF-3520 DWF<br>Epson WorkForce WF-3530 DTWF<br>Epson WorkForce WF-3540 DTWF<br>Epson WorkForce WF-7015<br>Epson WorkForce WF-7515<br>Epson WorkForce WF-7525",,,"1x 12 ml","T1291 T1292 T1293 T1294 T1295"
51141,"Kompatibel Druckerpatrone Epson T1293 magenta","Tintenpatrone","Magenta","Epson Stylus Office B 42 WD<br>Epson Stylus Office BX 305 F<br>Epson Stylus Office BX 305 FW<br>Epson Stylus Office BX 305 FW Plus<br>Epson Stylus Office BX 320 FW<br>Epson Stylus Office BX 525 WD<br>Epson Stylus Office BX 535 WD<br>Epson Stylus Office BX 625 FWD<br>Epson Stylus Office BX 630 FW<br>Epson Stylus Office BX 630 Series<br>Epson Stylus Office BX 635 FWD<br>Epson Stylus Office BX 925 FWD<br>Epson Stylus Office BX 935 FWD<br>Epson Stylus SX 230 Stylus SX 230<br>Epson Stylus SX 235 Stylus SX 235<br>Epson Stylus SX 235 W<br>Epson Stylus SX 420 Series<br>Epson Stylus SX 420 W<br>Epson Stylus SX 425 W<br>Epson Stylus SX 430 Series<br>Epson Stylus SX 430 W<br>Epson Stylus SX 435 W<br>Epson Stylus SX 438 W<br>Epson Stylus SX 440 Series<br>Epson Stylus SX 440 W<br>Epson Stylus SX 445 W<br>Epson Stylus SX 525 WD<br>Epson Stylus SX 535 WD<br>Epson Stylus SX 620 FW<br>Epson WorkForce 525 WorkForce 525<br>Epson WorkForce 630 WorkForce 630<br>Epson WorkForce WF-3010 DW<br>Epson WorkForce WF-3500 Series<br>Epson WorkForce WF-3520 DWF<br>Epson WorkForce WF-3530 DTWF<br>Epson WorkForce WF-3540 DTWF<br>Epson WorkForce WF-7015<br>Epson WorkForce WF-7515<br>Epson WorkForce WF-7525",,,"1x 12 ml","T1291 T1292 T1293 T1294 T1295"
51142,"Kompatibel Tintenpatrone zu Epson T1294 yellow","Tintenpatrone","Yellow","Epson Stylus Office B 42 WD<br>Epson Stylus Office BX 305 F<br>Epson Stylus Office BX 305 FW<br>Epson Stylus Office BX 305 FW Plus<br>Epson Stylus Office BX 320 FW<br>Epson Stylus Office BX 525 WD<br>Epson Stylus Office BX 535 WD<br>Epson Stylus Office BX 625 FWD<br>Epson Stylus Office BX 630 FW<br>Epson Stylus Office BX 630 Series<br>Epson Stylus Office BX 635 FWD<br>Epson Stylus Office BX 925 FWD<br>Epson Stylus Office BX 935 FWD<br>Epson Stylus SX 230 Stylus SX 230<br>Epson Stylus SX 235 Stylus SX 235<br>Epson Stylus SX 235 W<br>Epson Stylus SX 420 Series<br>Epson Stylus SX 420 W<br>Epson Stylus SX 425 W<br>Epson Stylus SX 430 Series<br>Epson Stylus SX 430 W<br>Epson Stylus SX 435 W<br>Epson Stylus SX 438 W<br>Epson Stylus SX 440 Series<br>Epson Stylus SX 440 W<br>Epson Stylus SX 445 W<br>Epson Stylus SX 525 WD<br>Epson Stylus SX 535 WD<br>Epson Stylus SX 620 FW<br>Epson WorkForce 525 WorkForce 525<br>Epson WorkForce 630 WorkForce 630<br>Epson WorkForce WF-3010 DW<br>Epson WorkForce WF-3500 Series<br>Epson WorkForce WF-3520 DWF<br>Epson WorkForce WF-3530 DTWF<br>Epson WorkForce WF-3540 DTWF<br>Epson WorkForce WF-7015<br>Epson WorkForce WF-7515<br>Epson WorkForce WF-7525",,,"1x 12 ml","T1291 T1292 T1293 T1294 T1295"
51148,"Kompatibel Druckerpatronen Kompatibel Epson T1282 cyan","Tintenpatrone","Cyan","Epson Stylus Office BX 305F<br>Epson Stylus Office BX305FW<br>Epson Stylus Office BX305FW Plus<br>Epson Stylus S22<br>Epson Stylus SX125<br>Epson Stylus SX130<br>Epson Stylus SX230<br>Epson Stylus SX235<br>Epson Stylus SX235W<br>Epson Stylus SX 420 Series<br>Epson Stylus SX420W<br>Epson Stylus SX425W<br>Epson Stylus SX 430 Series<br>Epson Stylus SX 30W<br>Epson Stylus SX435W<br>Epson Stylus SX438W<br>Epson Stylus SX440 Series<br>Epson Stylus SX440W<br>Epson Stylus SX445W",,,"1x 10 ml","T1281 T1282 T1283 T1284 T1285"
51149,"Kompatibel Druckerpatronen Kompatibel Epson T1283 magenta","Tintenpatrone","Magenta","Epson Stylus Office BX 305F<br>Epson Stylus Office BX305FW<br>Epson Stylus Office BX305FW Plus<br>Epson Stylus S22<br>Epson Stylus SX125<br>Epson Stylus SX130<br>Epson Stylus SX230<br>Epson Stylus SX235<br>Epson Stylus SX235W<br>Epson Stylus SX 420 Series<br>Epson Stylus SX420W<br>Epson Stylus SX425W<br>Epson Stylus SX 430 Series<br>Epson Stylus SX 30W<br>Epson Stylus SX435W<br>Epson Stylus SX438W<br>Epson Stylus SX440 Series<br>Epson Stylus SX440W<br>Epson Stylus SX445W",,,"1x 10 ml","T1281 T1282 T1283 T1284 T1285"
51150,"Kompatibel Druckerpatronen Kompatibel Epson T1284 yellow","Tintenpatrone","Yellow","Epson Stylus Office BX 305F<br>Epson Stylus Office BX305FW<br>Epson Stylus Office BX305FW Plus<br>Epson Stylus S22<br>Epson Stylus SX125<br>Epson Stylus SX130<br>Epson Stylus SX230<br>Epson Stylus SX235<br>Epson Stylus SX235W<br>Epson Stylus SX 420 Series<br>Epson Stylus SX420W<br>Epson Stylus SX425W<br>Epson Stylus SX 430 Series<br>Epson Stylus SX 30W<br>Epson Stylus SX435W<br>Epson Stylus SX438W<br>Epson Stylus SX440 Series<br>Epson Stylus SX440W<br>Epson Stylus SX445W",,,"1x 10 ml","T1281 T1282 T1283 T1284 T1285"
51155,"Kompatibel Epson T1631 C13T16314010 Tintenpatrone schwarz","Tintenpatrone","Black","Epson WorkForce WF-2010 W<br>Epson WorkForce WF-2500 Series<br>Epson WorkForce WF-2510 WF<br>Epson WorkForce WF-2520 NF<br>Epson WorkForce WF-2530 WF<br>Epson WorkForce WF-2540 WF<br>Epson WorkForce WF-2630 WF<br>Epson WorkForce WF-2650 DWF<br>Epson WorkForce WF-2660 DWF<br>Epson WorkForce WF-2750 DWF<br>Epson WorkForce WF-2760 DWF",,,"1x 17 ml","16XL T1631 T1632 T1633 T1634"
51192,"Kompatibel Epson T2621 C13T26214010 Tintenpatrone schwarz","Tintenpatrone","Black","Epson Expression Premium XP-510<br>Epson Expression Premium XP-520<br>Epson Expression Premium XP-600<br>Epson Expression Premium XP-600 Series<br>Epson Expression Premium XP-605<br>Epson Expression Premium XP-610<br>Epson Expression Premium XP-610 Series<br>Epson Expression Premium XP-615<br>Epson Expression Premium XP-620<br>Epson Expression Premium XP-620 Series<br>Epson Expression Premium XP-625<br>Epson Expression Premium XP-700<br>Epson Expression Premium XP-710<br>Epson Expression Premium XP-720<br>Epson Expression Premium XP-800<br>Epson Expression Premium XP-810<br>Epson Expression Premium XP-820",,,"1x 25 ml","26XL T2621 T2631 T2632 T2633 T2634"
51193,"Kompatibel Epson T2631 C13T26314010 Tintenpatrone Foto schwarz","Tintenpatrone","Photo Black","Epson Expression Premium XP-510<br>Epson Expression Premium XP-520<br>Epson Expression Premium XP-600<br>Epson Expression Premium XP-600 Series<br>Epson Expression Premium XP-605<br>Epson Expression Premium XP-610<br>Epson Expression Premium XP-610 Series<br>Epson Expression Premium XP-615<br>Epson Expression Premium XP-620<br>Epson Expression Premium XP-620 Series<br>Epson Expression Premium XP-625<br>Epson Expression Premium XP-700<br>Epson Expression Premium XP-710<br>Epson Expression Premium XP-720<br>Epson Expression Premium XP-800<br>Epson Expression Premium XP-810<br>Epson Expression Premium XP-820",,,"1x 13 ml","26XL T2621 T2631 T2632 T2633 T2634"
51202,"Kompatibel Toner zu Dell P3HJK cyan","Toner","Cyan","Dell H625cdw<br>Dell H820 Series<br>Dell H825<br>Dell H825cdw<br>Dell S2825cdn",,,"1x 2500 Seiten","Patronen-Nr."
51203,"Kompatibel Toner zu Dell 3P7C4 magenta","Toner","Magenta","Dell H 625 cdw<br>Dell H 820 Series<br>Dell H 825 H 825<br>Dell H 825 cdw<br>Dell S 2825 cdn",,,"1x 2500 Seiten","Patronen-Nr."
51204,"Kompatibel Toner Dell 5PG7P yellow","Toner","Yellow","Dell H625cdw<br>Dell H820 Series<br>Dell H825<br>Dell H825cdw<br>Dell S2825cdn",,,"1x 2500 Seiten","Patronen-Nr."
51205,"Kompatibel Toner Kompatibel Dell 4CHT7, FMRYP, 40W00, F8N91","Toner","Cyan, Magenta, Yelllow, Black","Dell C3700 Series<br>Dell C3760dn<br>Dell C3760n<br>Dell C3765dnf",,,"1x 11000 Seiten / 3x 9000 Seiten",
51207,"Kompatibel Toner Kompatibel Dell FMRYP cyan","Toner","Cyan","Dell C3700 Series<br>Dell C3760dn<br>Dell C3760n<br>Dell C3765dnf",,,"1x 9000 Seiten",
51208,"Kompatibel Toner Kompatibel magenta Dell C3760","Toner","Magenta","Dell C3700 Series<br>Dell C3760dn<br>Dell C3760n<br>Dell C3765dnf",,,"1x 9000 Seiten",
51209,"Kompatibel Toner Kompatibel Dell F8N91 yellow","Toner","Yellow","Dell C3700 Series<br>Dell C3760dn<br>Dell C3760n<br>Dell C3765dnf",,,"1x 9000 Seiten",
51210,"Kompatibel 5 Toner Kompatibel zu Dell RD80W, 488NH, VXCWK, YR3W3","Toner","Cyan, Magenta, Yelllow, Black","Dell C2600 Series<br>Dell C2660dn<br>Dell C2665dnf",,,"2x 6000 Seiten / 3x 4000 Seiten",
51213,"Kompatibel Tonerkaste Kompatibel zu Dell 488NH cyan","Toner","Cyan","Dell C 2600 Series<br>Dell C 2660 dn<br>Dell C 2665 dnf",,,"1x 4000 Seiten","Patronen-Nr."
51214,"Kompatibel Toner Catridge Dell VXCWK magenta","Toner","Magenta","Dell C2600 Series<br>Dell C2660dn<br>Dell C2665dnf",,,"1x 4000 Seiten","Patronen-Nr."
51215,"Kompatibel Toner Kompatibel zu Dell YR3W3 yellow","Toner","Yellow","Dell C2600 Series<br>Dell C2660dn<br>Dell C2665dnf",,,"1x 4000 Seiten","Patronen-Nr."
51218,"Kompatibel Toner Dell J069K 1230 1230c 1230cn 1235c 1235cn cyan","Toner","Cyan","Dell 1230c Dell 1230cn<br>Dell 1235c Dell 1235cn",,,"1x 1000 Seiten","Patronen-Nr."
51219,"Kompatibel Toner Dell J506K 1230 1230c 1230cn 1235c 1235cn magenta","Toner","Magenta","Dell 1230c Dell 1230cn<br>Dell 1235c Dell 1235cn",,,"1x 1000 Seiten","Patronen-Nr."
51220,"Kompatibel Toner Dell M127K 1230 1230c 1230cn 1235c 1235cn yellow","Toner","Yellow","Dell 1230c Dell 1230cn<br>Dell 1235c Dell 1235cn",,,"1x 1000 Seiten","Patronen-Nr."
51223,"Kompatibel Toner Dell FM065 cyan","Toner","Cyan","<p>Dell 2130 cn<br />Dell 2135 cn</p>",,,"1x 2500 Seiten","FM065"
51224,"Kompatibel Toner Dell FM067 magenta","Toner","Magenta","<p>Dell 2130 cn<br />Dell 2135 cn</p>",,,"1x 2500 Seiten","Patronen-Nr."
51225,"Kompatibel Toner Dell FM066 yellow","Toner","Yellow","<p>Dell 2130 cn<br />Dell 2135 cn</p>",,,"1x 2500 Seiten","Patronen-Nr."
51284,"Kompatibel Toner Dell E525 cyan Dell E 525 w m - Dell VR3NV","Toner","Cyan","<p>Dell E 525 w</p>",,,"1x 1400 Seiten","VR3NV"
51285,"Kompatibel Toner Dell WN8M9 magenta Dell E525w","Toner","Magenta","<p>Dell E 525 w</p>",,,"1400 Seiten","WN8M9"
51286,"Kompatibel Toner Dell MWR7R yellow Dell E 525 w","Toner","Yellow","<p>Dell E 525 w</p>",,,"1x 1400 Seiten ","MWR7R"
51287,"5X Toner Kompatibel für Samsung ML-1660 ML1660 Black Multipack","Toner","Black","HP Color LaserJet Enterprise M 455 dn<br>HP Color LaserJet Enterprise MFP M 480 f<br>HP Color LaserJet Managed E 45028 dn<br>HP Color LaserJet Managed E 47528 f<br>HP Color LaserJet Pro MFP M 450 Series<br>HP Color LaserJet Pro MFP M 454 dn<br>HP Color LaserJet Pro MFP M 454 dw<br>HP Color LaserJet Pro MFP M 454 fw<br>HP Color LaserJet Pro MFP M 454 nw<br>HP Color LaserJet Pro MFP M 454 Series<br>HP Color LaserJet Pro MFP M 479 dn<br>HP Color LaserJet Pro MFP M 479 dw<br>HP Color LaserJet Pro MFP M 479 fdn<br>HP Color LaserJet Pro MFP M 479 fdw<br>HP Color LaserJet Pro MFP M 479 fnw<br>HP Color LaserJet Pro MFP M 479 Series",,,"5x 1500 Seiten",
51291,"Kompatibel EOL Toner Kompatibel Dell 3000 3100 Series","Toner","Cyan, Magenta, Yelllow, Black","Dell 3000 cn 
Dell 3100 cn",,,"Füllmenge: 4x 6000 Seiten",
51292,"Kompatibel EOL black Toner Kompatibel Dell 3000 3100 Series","Toner","Black","Dell 3000 cn 
Dell 3100 cn",,,"Füllmenge: 1x 6000 Seiten",
51293,"Kompatibel EOL cyan Toner Kompatibel Dell 3000 3100 Series","Toner","Cyan","Dell 3000 cn 
Dell 3100 cn",,,"Füllmenge: 1x 6000 Seiten",
51294,"Kompatibel EOL magenta Toner Kompatibel Dell 3000 3100 Series","Toner","Magenta","Dell 3000 cn 
Dell 3100 cn",,,"1x 6000 Seiten",
51295,"Kompatibel EOL yellow Toner Kompatibel Dell 3000 3100 Series","Toner","Yellow","Dell 3000 cn 
Dell 3100 cn",,,"Füllmenge: 1x 6000 Seiten",
51490,"Kompatibel Tintenpatrone Brother LC-225","Tintenpatrone","Cyan, Magenta, Yelllow, Black","Brother DCP-4120DW<br>Brother DCP-J562DW<br>Brother MFC-J4420DW<br>Brother MFC-J4620DW<br>Brother MFC-J4625DW<br>Brother MFC-J5320DW<br>Brother MFC-J5600 Series<br>Brother MFC-J5620DW<br>Brother MFC-J5625DW<br>Brother MFC-J5720D<br>Brother MFC-J480DW<br>Brother MFC-J680DW<br>Brother MFC-J880DW",,,"3x 15,40 ml",
51514,"Kompatibel Brother LC-1280BK LC-450BK LC-79BK LC-77BK Druckerpatrone black","Tintenpatrone","Black","<p>Brother DCP-J525W<br />Brother DCP-J725DW<br />Brother DCP-J925DW<br />Brother MFC-J430W<br />Brother MFC-J5910DW<br />Brother MFC-J625DW<br />Brother MFC-J6510DW<br />Brother MFC-J6710DW<br />Brother MFC-J6910DW<br />Brother MFC-J825DW<br />Brother MFC-J835DW</p>",,,"30 ml","LC-17,LC-77,LC-79,LC-450,LC-1280"
51515,"Kompatibel Brother LC-1280C LC-450C LC-79C LC-77C LC-17C Druckerpatrone cyan","Tintenpatrone","Cyan","<p>Brother DCP-J525W<br />Brother DCP-J725DW<br />Brother DCP-J925DW<br />Brother MFC-J430W<br />Brother MFC-J5910DW<br />Brother MFC-J625DW<br />Brother MFC-J6510DW<br />Brother MFC-J6710DW<br />Brother MFC-J6910DW<br />Brother MFC-J825DW<br />Brother MFC-J835DW</p>",,,"20 ml","LC-17,LC-77,LC-79,LC-450,LC-1280"
51516,"Kompatibel Brother LC-1280M LC-450M LC-79M LC-77M LC-17M Tintenpatrone magenta","Tintenpatrone","Magenta","<p>Brother DCP-J525W<br />Brother DCP-J725DW<br />Brother DCP-J925DW<br />Brother MFC-J430W<br />Brother MFC-J5910DW<br />Brother MFC-J625DW<br />Brother MFC-J6510DW<br />Brother MFC-J6710DW<br />Brother MFC-J6910DW<br />Brother MFC-J825DW<br />Brother MFC-J835DW</p>",,,"20 ml","LC-17,LC-77,LC-79,LC-450,LC-1280"
51588,"Kompatibel Brother LC-1280Y LC-450Y LC-79Y LC-77Y LC-17Y Tintenpatrone yellow","Tintenpatrone","Yellow","<p>Brother DCP-J525W<br />Brother DCP-J725DW<br />Brother DCP-J925DW<br />Brother MFC-J430W<br />Brother MFC-J5910DW<br />Brother MFC-J625DW<br />Brother MFC-J6510DW<br />Brother MFC-J6710DW<br />Brother MFC-J6910DW<br />Brother MFC-J825DW<br />Brother MFC-J835DW</p>",,,"20 ml","LC-17,LC-77,LC-79,LC-450,LC-1280"
51922,"Kompatibel Toner Cartridge Brother TN-7600BK black","Toner","Black","Brother DCP-8020<br>Brother DCP-8025 D<br>Brother DCP-8025 DN<br>Brother HL-1600<br>Brother HL-1600 DX<br>Brother HL-1600 E<br>Brother HL-1600 NE<br>Brother HL-1600 NTR<br>Brother HL-1600 PS<br>Brother HL-1630<br>Brother HL-1640<br>Brother HL-1650<br>Brother HL-1650 DN<br>Brother HL-1650 N<br>Brother HL-1650 Series<br>Brother HL-1670<br>Brother HL-1670 N<br>Brother HL-1670 NLT<br>Brother HL-1670 Series<br>Brother HL-1800 Series<br>Brother HL-1850<br>Brother HL-1870 N<br>Brother HL-1870 NLT<br>Brother HL-5000 Series<br>Brother HL-5030<br>Brother HL-5040<br>Brother HL-5040 N<br>Brother HL-5050<br>Brother HL-5050 LT<br>Brother HL-5070 N<br>Brother HL-5070 NLT<br>Brother MFC-8420<br>Brother MFC-8820 D<br>Brother MFC-8820 DN",,,"2x 6500 Seiten","TN-7600"
51943,"Kompatibel XXL Toner Brother TN 2320 TN 2310 black & Bildtrommel DR 2300","TonerBildtrommel","Black","Brother DCP-L 2500 D<br>Brother DCP-L 2500 Series<br>Brother DCP-L 2520 DW<br>Brother DCP-L 2540 DN<br>Brother DCP-L 2560 CDN<br>Brother DCP-L 2560 CDW<br>Brother DCP-L 2560 DN<br>Brother DCP-L 2560 DW<br>Brother DCP-L 2560 Series<br>Brother DCP-L 2700 DW<br>Brother HL-L 2300 D<br>Brother HL-L 2300 Series<br>Brother HL-L 2320 D<br>Brother HL-L 2321 D<br>Brother HL-L 2340 DW<br>Brother HL-L 2360 DN<br>Brother HL-L 2360 DW<br>Brother HL-L 2361 DN<br>Brother HL-L 2365 DW<br>Brother HL-L 2380 DW<br>Brother MFC-L 2700 DN<br>Brother MFC-L 2700 DW<br>Brother MFC-L 2700 Series<br>Brother MFC-L 2701<br>Brother MFC-L 2701 DW<br>Brother MFC-L 2703 DW<br>Brother MFC-L 2720 DW<br>Brother MFC-L 2740 CW<br>Brother MFC-L 2740 DW",,,"1x 5200 Seiten / 1x 12000 Seiten",
51944,"Kompatibel XXL Tonerkaste Brother TN 2320 TN 2310 black & Bildtrommel DR 2300","TonerBildtrommel","Black","Brother DCP-L 2500 D<br>Brother DCP-L 2500 Series<br>Brother DCP-L 2520 DW<br>Brother DCP-L 2540 DN<br>Brother DCP-L 2560 CDN<br>Brother DCP-L 2560 CDW<br>Brother DCP-L 2560 DN<br>Brother DCP-L 2560 DW<br>Brother DCP-L 2560 Series<br>Brother DCP-L 2700 DW<br>Brother HL-L 2300 D<br>Brother HL-L 2300 Series<br>Brother HL-L 2320 D<br>Brother HL-L 2321 D<br>Brother HL-L 2340 DW<br>Brother HL-L 2360 DN<br>Brother HL-L 2360 DW<br>Brother HL-L 2361 DN<br>Brother HL-L 2365 DW<br>Brother HL-L 2380 DW<br>Brother MFC-L 2700 DN<br>Brother MFC-L 2700 DW<br>Brother MFC-L 2700 Series<br>Brother MFC-L 2701<br>Brother MFC-L 2701 DW<br>Brother MFC-L 2703 DW<br>Brother MFC-L 2720 DW<br>Brother MFC-L 2740 CW<br>Brother MFC-L 2740 DW",,,"2x 5200 Seiten / 1x 12000 Seiten",
51945,"Kompatibel XXL Tonerkartusche Brother TN 2320 TN 2310 black & Bildtrommel DR 2300","TonerBildtrommel","Black","Brother DCP-L 2500 D<br>Brother DCP-L 2500 Series<br>Brother DCP-L 2520 DW<br>Brother DCP-L 2540 DN<br>Brother DCP-L 2560 CDN<br>Brother DCP-L 2560 CDW<br>Brother DCP-L 2560 DN<br>Brother DCP-L 2560 DW<br>Brother DCP-L 2560 Series<br>Brother DCP-L 2700 DW<br>Brother HL-L 2300 D<br>Brother HL-L 2300 Series<br>Brother HL-L 2320 D<br>Brother HL-L 2321 D<br>Brother HL-L 2340 DW<br>Brother HL-L 2360 DN<br>Brother HL-L 2360 DW<br>Brother HL-L 2361 DN<br>Brother HL-L 2365 DW<br>Brother HL-L 2380 DW<br>Brother MFC-L 2700 DN<br>Brother MFC-L 2700 DW<br>Brother MFC-L 2700 Series<br>Brother MFC-L 2701<br>Brother MFC-L 2701 DW<br>Brother MFC-L 2703 DW<br>Brother MFC-L 2720 DW<br>Brother MFC-L 2740 CW<br>Brother MFC-L 2740 DW",,,"3x 5200 Seiten / 1x 12000 Seiten",
51958,"Kompatibel Bildtrommel Samsung CLT R 409 SEE","Bildtrommel","Cyan, Magenta, Yelllow, Black","Samsung CLP-310<br>Samsung CLP-310 N<br>Samsung CLP-310 Series<br>Samsung CLP-315<br>Samsung CLP-315 N<br>Samsung CLP-315 W<br>Samsung CLX-3170 FN<br>Samsung CLX-3170 N<br>Samsung CLX-3175<br>Samsung CLX-3175 FN<br>Samsung CLX-3175 FW<br>Samsung CLX-3175 N<br>Samsung CLX-3175 Series",,,"42000 Seiten ","CLT-R409"
52164,"Toner Samsung MLT-D309L Black","Toner","Black","Samsung ML-5510 
Samsung ML-5510 N 
Samsung ML-5510 ND 
Samsung ML-5510 Series 
Samsung ML-5515 ND 
Samsung ML-6510 
Samsung ML-6510 N 
Samsung ML-6510 ND 
Samsung ML-6510 Series 
Samsung ML-6515 ND",,,"1x 30000 Seiten",
52165,"Toner Samsung MLT-D309S Black","Toner","Black","Samsung ML-5510 
Samsung ML-5510 N 
Samsung ML-5510 ND 
Samsung ML-5510 Series 
Samsung ML-5515 ND 
Samsung ML-6510 
Samsung ML-6510 N 
Samsung ML-6510 ND 
Samsung ML-6510 Series 
Samsung ML-6515 ND",,,"1x 10000 Seiten",
52166,"Toner Samsung MLT-D309E Black","Toner","Black","Samsung ML-5510 
Samsung ML-5510 N 
Samsung ML-5510 ND 
Samsung ML-5510 Series 
Samsung ML-5515 ND 
Samsung ML-6510 
Samsung ML-6510 N 
Samsung ML-6510 ND 
Samsung ML-6510 Series 
Samsung ML-6515 ND",,,"1x 40000 Seiten",
52168,"Kompatibel Toner Samsung CLT-K505L black","Toner","Black","Samsung ProXpress C 2600 Series<br>Samsung ProXpress C 2620 DW<br>Samsung ProXpress C 2620 DW Premium Line<br>Samsung ProXpress C 2670 FW<br>Samsung ProXpress C 2670 FW Premium Line<br>Samsung ProXpress C 2680 FX",,,"1x 6000 Seiten ",
52191,"Kompatibel Toner Samsung CLT-C505L cyan","Toner","Cyan","Samsung ProXpress C 2600 Series<br>Samsung ProXpress C 2620 DW<br>Samsung ProXpress C 2620 DW Premium Line<br>Samsung ProXpress C 2670 FW<br>Samsung ProXpress C 2670 FW Premium Line<br>Samsung ProXpress C 2680 FX",,,"1x 3500 Seiten ",
52170,"Kompatibel Toner Samsung CLT-M505L magenta","Toner","Magenta","Samsung ProXpress C 2600 Series<br>Samsung ProXpress C 2620 DW<br>Samsung ProXpress C 2620 DW Premium Line<br>Samsung ProXpress C 2670 FW<br>Samsung ProXpress C 2670 FW Premium Line<br>Samsung ProXpress C 2680 FX",,,"1x 3500 Seiten ",
52171,"Kompatibel Toner Samsung CLT-Y505L yellow","Toner","Yellow","Samsung ProXpress C 2600 Series<br>Samsung ProXpress C 2620 DW<br>Samsung ProXpress C 2620 DW Premium Line<br>Samsung ProXpress C 2670 FW<br>Samsung ProXpress C 2670 FW Premium Line<br>Samsung ProXpress C 2680 FX",,,"1x 3500 Seiten ",
52232,"Kompatibel Tintenpatrone HP CB304AE 110 Color","Tintenpatrone","Cyan, Magenta, Yelllow","HP PhotoSmart A 310<br>HP PhotoSmart A 310 Series<br>HP PhotoSmart A 311<br>HP PhotoSmart A 314<br>HP PhotoSmart A 316<br>HP PhotoSmart A 320<br>HP PhotoSmart A 320 Series<br>HP PhotoSmart A 321<br>HP PhotoSmart A 430<br>HP PhotoSmart A 430 Series<br>HP PhotoSmart A 432<br>HP PhotoSmart A 433<br>HP PhotoSmart A 434<br>HP PhotoSmart A 436<br>HP PhotoSmart A 440<br>HP PhotoSmart A 440 Series<br>HP PhotoSmart A 441<br>HP PhotoSmart A 442<br>HP PhotoSmart A 444<br>HP PhotoSmart A 445<br>HP PhotoSmart A 446<br>HP PhotoSmart A 510<br>HP PhotoSmart A 510 Series<br>HP PhotoSmart A 512<br>HP PhotoSmart A 516<br>HP PhotoSmart A 520 Series<br>HP PhotoSmart A 522<br>HP PhotoSmart A 522 XI<br>HP PhotoSmart A 526<br>HP PhotoSmart A 528<br>HP PhotoSmart A 532<br>HP PhotoSmart A 610<br>HP PhotoSmart A 610 Series<br>HP PhotoSmart A 612<br>HP PhotoSmart A 616<br>HP PhotoSmart A 617<br>HP PhotoSmart A 618<br>HP PhotoSmart A 620<br>HP PhotoSmart A 620 Series<br>HP PhotoSmart A 622<br>HP PhotoSmart A 626<br>HP PhotoSmart A 627<br>HP PhotoSmart A 636<br>HP PhotoSmart A 646<br>HP PhotoSmart A 710 Series<br>HP PhotoSmart A 712<br>HP PhotoSmart A 716<br>HP PhotoSmart A 717<br>HP PhotoSmart A 820 Series<br>HP PhotoSmart A 826<br>HP PhotoSmart A 827",,,"1x 17 ml",
52236,"Kompatibel Toner HP CE505X black","Toner","Black","<p>HP LaserJet P 2050 Series<br />HP LaserJet P 2053 D<br />HP LaserJet P 2053 DN<br />HP LaserJet P 2053 Series<br />HP LaserJet P 2053 X<br />HP LaserJet P 2054 D<br />HP LaserJet P 2054 DN<br />HP LaserJet P 2054 Series<br />HP LaserJet P 2054 X<br />HP LaserJet P 2055<br />HP LaserJet P 2055 D<br />HP LaserJet P 2055 DN<br />HP LaserJet P 2055 DTN<br />HP LaserJet P 2055 Series<br />HP LaserJet P 2055 X<br />HP LaserJet P 2056 D<br />HP LaserJet P 2056 DN<br />HP LaserJet P 2056 Series<br />HP LaserJet P 2056 X<br />HP LaserJet P 2057 D<br />HP LaserJet P 2057 DN<br />HP LaserJet P 2057 Series<br />HP LaserJet P 2057 X</p>",,,"4x 6500 Seiten",
